x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,y
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34559840103783,0.34559840103783,1.7279920051891495,0.2615785187767753,0.2615785187767753,1.3078925938838768,0.21014751602433165,0.21014751602433165,1.050737580121658,0.1755241929257071,0.1755241929257071,0.8776209646285354,0.15065692097461747,0.15065692097461747,0.7532846048730873,-0.9854622973186106,-0.9854622973186106,-4.9273114865930525,-0.9651821996465476,-0.9651821996465476,-4.825910998232739,-0.8648799750804375,-0.8648799750804375,-4.324399875402188,-0.7648183650030038,-0.7648183650030038,-3.824091825015018,-0.6789746882540838,-0.6789746882540838,-3.394873441270419,-2.7929732625646384
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3507794691790975,0.3507794691790975,1.7538973458954876,0.2655771297331228,0.2655771297331228,1.327885648665614,0.2133884608488497,0.2133884608488497,1.0669423042442487,0.17824408101495878,0.17824408101495878,0.8912204050747939,0.15299814386295724,0.15299814386295724,0.7649907193147863,-0.9863862345831202,-0.9863862345831202,-4.9319311729156015,-0.9640896162508524,-0.9640896162508524,-4.820448081254263,-0.8632105823788201,-0.8632105823788201,-4.316052911894101,-0.7630350962269081,-0.7630350962269081,-3.8151754811345406,-0.677233788385738,-0.677233788385738,-3.3861689419286902,-0.04223345172684945
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3615998008863355,0.3615998008863355,1.8079990044316767,0.2739400556852229,0.2739400556852229,1.3697002784261143,0.22017116771417086,0.22017116771417086,1.1008558385708542,0.1839382937633343,0.1839382937633343,0.9196914688166714,0.15790062471955918,0.15790062471955918,0.7895031235977958,-0.9882243167195284,-0.9882243167195284,-4.941121583597641,-0.9617467680690052,-0.9617467680690052,-4.808733840345028,-0.8596821489555084,-0.8596821489555084,-4.2984107447775415,-0.7592799518347867,-0.7592799518347867,-3.7963997591739336,-0.6735739835113667,-0.6735739835113667,-3.3678699175568334,1.0215103923098034
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3756140743669764,0.3756140743669764,1.8780703718348817,0.2847968144631852,0.2847968144631852,1.4239840723159258,0.2289856974052067,0.2289856974052067,1.1449284870260334,0.1913424040246313,0.1913424040246313,0.9567120201231564,0.1642773905367662,0.1642773905367662,0.8213869526838311,-0.9904187430245378,-0.9904187430245378,-4.952093715122689,-0.9585879064914298,-0.9585879064914298,-4.792939532457148,-0.8550262701957421,-0.8550262701957421,-4.27513135097871,-0.7543529525365749,-0.7543529525365749,-3.7717647626828734,-0.6687843847661128,-0.6687843847661128,-3.343921923830564,-0.1728684809490173
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4060709997602226,0.4060709997602226,2.030354998801113,0.3084973010487616,0.3084973010487616,1.542486505243808,0.2482664845415567,0.2482664845415567,1.2413324227077829,0.2075553773609444,0.2075553773609444,1.037776886804722,0.1782496811153656,0.1782496811153656,0.8912484055768279,-0.9944454804624262,-0.9944454804624262,-4.972227402312131,-0.9512252179403308,-0.9512252179403308,-4.756126089701653,-0.8445620609094951,-0.8445620609094951,-4.222810304547476,-0.7433885134288996,-0.7433885134288996,-3.7169425671444976,-0.6581738197451178,-0.6581738197451178,-3.290869098725589,1.357851791562542
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4321360864348913,0.4321360864348913,2.1606804321744564,0.3289061812076987,0.3289061812076987,1.6445309060384936,0.26491528152497784,0.26491528152497784,1.3245764076248892,0.22157571287815828,0.22157571287815828,1.1078785643907914,0.19034295268145826,0.19034295268145826,0.9517147634072912,-0.9970570329609324,-0.9970570329609324,-4.985285164804663,-0.9443626019508441,-0.9443626019508441,-4.7218130097542215,-0.8352135509220059,-0.8352135509220059,-4.17606775461003,-0.7337109017582919,-0.7337109017582919,-3.66855450879146,-0.6488608822002079,-0.6488608822002079,-3.2443044110010395,3.367682842865716
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4347857954054604,0.4347857954054604,2.173928977027302,0.3309879067065273,0.3309879067065273,1.6549395335326371,0.2666160130595383,0.2666160130595383,1.3330800652976915,0.2230090761355273,0.2230090761355273,1.1150453806776368,0.19157988867139736,0.19157988867139736,0.9578994433569872,-0.9972781354686664,-0.9972781354686664,-4.986390677343332,-0.9436349959672072,-0.9436349959672072,-4.718174979836036,-0.8342420860766887,-0.8342420860766887,-4.171210430383444,-0.7327112009296113,-0.7327112009296113,-3.663556004648056,-0.6479015289051531,-0.6479015289051531,-3.2395076445257653,4.905517872901966
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438268273244974,0.438268273244974,2.19134136622487,0.33372594110901765,0.33372594110901765,1.6686297055450885,0.2688536772323322,0.2688536772323322,1.3442683861616609,0.2248952936460349,0.2248952936460349,1.1244764682301742,0.19320779050645803,0.19320779050645803,0.9660389525322901,-0.997556059810774,-0.997556059810774,-4.9877802990538695,-0.94267014179452,-0.94267014179452,-4.7133507089726,-0.8329592415085816,-0.8329592415085816,-4.164796207542908,-0.7313927291793979,-0.7313927291793979,-3.6569636458969885,-0.64663701857222,-0.64663701857222,-3.2331850928611,5.000930881899602
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4450932322390805,0.4450932322390805,2.2254661611954027,0.3390988049829711,0.3390988049829711,1.6954940249148556,0.2732471397369358,0.2732471397369358,1.3662356986846789,0.2285998308065272,0.2285998308065272,1.142999154032636,0.19640556553874067,0.19640556553874067,0.9820278276937032,-0.9980587120672604,-0.9980587120672604,-4.990293560336302,-0.9407507642617788,-0.9407507642617788,-4.703753821308894,-0.8304249718756864,-0.8304249718756864,-4.152124859378431,-0.7287935479899834,-0.7287935479899834,-3.6439677399499173,-0.6441466843200201,-0.6441466843200201,-3.2207334216001007,3.9431231137219513
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4454236590079789,0.4454236590079789,2.2271182950398947,0.33935916320328025,0.33935916320328025,1.6967958160164012,0.2734601224912499,0.2734601224912499,1.3673006124562497,0.22877945416172066,0.22877945416172066,1.143897270808603,0.1965606367312341,0.1965606367312341,0.9828031836561706,-0.9980816270825112,-0.9980816270825112,-4.990408135412556,-0.9406568759914368,-0.9406568759914368,-4.703284379957184,-0.8303015940986374,-0.8303015940986374,-4.151507970493188,-0.7286671933077329,-0.7286671933077329,-3.6433359665386646,-0.6440257039127395,-0.6440257039127395,-3.2201285195636977,2.6327502050470177
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473951941060245,0.4473951941060245,2.2369759705301218,0.340913079174312,0.340913079174312,1.70456539587156,0.2747314475609346,0.2747314475609346,1.3736572378046727,0.2298517254118108,0.2298517254118108,1.1492586270590537,0.1974863801926492,0.1974863801926492,0.987431900963246,-0.9982156118326072,-0.9982156118326072,-4.991078059163035,-0.9400948209876966,-0.9400948209876966,-4.700474104938484,-0.8295641255684698,-0.8295641255684698,-4.147820627842349,-0.7279122820430791,-0.7279122820430791,-3.6395614102153964,-0.6433030604882672,-0.6433030604882672,-3.2165153024413367,3.6121236683891165
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4477362112478531,0.4477362112478531,2.2386810562392654,0.3411819397664418,0.3411819397664418,1.7059096988322089,0.2749514424438333,0.2749514424438333,1.3747572122191667,0.23003728804617024,0.23003728804617024,1.1501864402308513,0.1976465919248737,0.1976465919248737,0.9882329596243684,-0.9982383102761092,-0.9982383102761092,-4.991191551380546,-0.9399972787073418,-0.9399972787073418,-4.699986393536709,-0.8294363357859775,-0.8294363357859775,-4.147181678929888,-0.7277815307403473,-0.7277815307403473,-3.638907653701737,-0.6431779256287182,-0.6431779256287182,-3.215889628143591,3.5949943738931203
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4506865643248542,0.4506865643248542,2.253432821624271,0.3435090028724064,0.3435090028724064,1.717545014362032,0.2768559130378917,0.2768559130378917,1.3842795651894588,0.2316438409340384,0.2316438409340384,1.1582192046701922,0.19903374467819093,0.19903374467819093,0.9951687233909546,-0.9984287984882696,-0.9984287984882696,-4.992143992441346,-0.9391493837221024,-0.9391493837221024,-4.695746918610513,-0.8283279083787242,-0.8283279083787242,-4.14163954189362,-0.7266481669651663,-0.7266481669651663,-3.6332408348258323,-0.6420935861230265,-0.6420935861230265,-3.2104679306151325,2.271563865295325
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532873092775929,0.4532873092775929,2.2664365463879643,0.3455617861949333,0.3455617861949333,1.7278089309746665,0.2785364426210646,0.2785364426210646,1.392682213105323,0.2330617211770481,0.2330617211770481,1.1653086058852409,0.20025811284889705,0.20025811284889705,1.0012905642444854,-0.9985879281688941,-0.9985879281688941,-4.992939640844469,-0.9383959995235313,-0.9383959995235313,-4.691979997617656,-0.8273465889016913,-0.8273465889016913,-4.1367329445084575,-0.7256458878387249,-0.7256458878387249,-3.628229439193624,-0.6411351675597909,-0.6411351675597909,-3.205675837798955,3.636616706711761
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4603625699808125,0.4603625699808125,2.3018128499040627,0.35115341671136524,0.35115341671136524,1.7557670835568262,0.2831166339551327,0.2831166339551327,1.4155831697756636,0.2369272183925328,0.2369272183925328,1.1846360919626642,0.20359663453192134,0.20359663453192134,1.0179831726596071,-0.9989788709130574,-0.9989788709130574,-4.994894354565287,-0.9363179363506468,-0.9363179363506468,-4.681589681753236,-0.8246566509141842,-0.8246566509141842,-4.1232832545709215,-0.7229038015634935,-0.7229038015634935,-3.614519007817468,-0.6385154839010974,-0.6385154839010974,-3.1925774195054872,4.022100002688363
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4772719154818278,0.4772719154818278,2.3863595774091397,0.36456042774088976,0.36456042774088976,1.8228021387044488,0.2941141668530913,0.2941141668530913,1.4705708342654569,0.2462156930863407,0.2462156930863407,1.2310784654317033,0.21162242632805914,0.21162242632805914,1.0581121316402955,-0.9996606873123192,-0.9996606873123192,-4.998303436561597,-0.9311797326646342,-0.9311797326646342,-4.655898663323171,-0.8181052913228916,-0.8181052913228916,-4.090526456614458,-0.7162570171237034,-0.7162570171237034,-3.581285085618517,-0.6321797451264661,-0.6321797451264661,-3.1608987256323307,2.233860390561921
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4845419682939672,0.4845419682939672,2.4227098414698363,0.3703442694422612,0.3703442694422612,1.8517213472113057,0.29886559155403364,0.29886559155403364,1.4943279577701682,0.25023187695472426,0.25023187695472426,1.2511593847736209,0.2150942639256712,0.2150942639256712,1.0754713196283558,-0.9998423079979832,-0.9998423079979832,-4.999211539989916,-0.9288945699546736,-0.9288945699546736,-4.6444728497733685,-0.8152341362761171,-0.8152341362761171,-4.076170681380585,-0.713357678171836,-0.713357678171836,-3.5667883908591804,-0.6294223011153766,-0.6294223011153766,-3.147111505576884,0.5397194130170998
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4852050053994042,0.4852050053994042,2.4260250269970207,0.3708723675497632,0.3708723675497632,1.854361837748816,0.29929964101598205,0.29929964101598205,1.4964982050799105,0.2505988580267918,0.2505988580267918,1.2529942901339592,0.2154115547988016,0.2154115547988016,1.0770577739940077,-0.9998554835796212,-0.9998554835796212,-4.9992774178981065,-0.9286838466281372,-0.9286838466281372,-4.643419233140687,-0.8149706223181327,-0.8149706223181327,-4.074853111590663,-0.7130919827190663,-0.7130919827190663,-3.5654599135953315,-0.629169794363949,-0.629169794363949,-3.145848971819745,2.190341261729995
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4882967992661644,0.4882967992661644,2.4414839963308217,0.3733362849986969,0.3733362849986969,1.8666814249934849,0.3013252464130233,0.3013252464130233,1.5066262320651165,0.2523116879704896,0.2523116879704896,1.261558439852448,0.21689257432213915,0.21689257432213915,1.0844628716106959,-0.9999093915278838,-0.9999093915278838,-4.999546957639419,-0.9276960807847426,-0.9276960807847426,-4.6384804039237135,-0.8137381366830855,-0.8137381366830855,-4.068690683415428,-0.7118501876667425,-0.7118501876667425,-3.5592509383337125,-0.6279900495290639,-0.6279900495290639,-3.1399502476453196,1.6420139447004534
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4895780312689081,0.4895780312689081,2.4478901563445405,0.3743579845709954,0.3743579845709954,1.871789922854977,0.30216542915824085,0.30216542915824085,1.5108271457912044,0.2530222426164749,0.2530222426164749,1.2651112130823747,0.21750701816343024,0.21750701816343024,1.0875350908171513,-0.9999280845973472,-0.9999280845973472,-4.9996404229867375,-0.9272842602934348,-0.9272842602934348,-4.636421301467173,-0.8132256048114519,-0.8132256048114519,-4.066128024057259,-0.7113342155863455,-0.7113342155863455,-3.5566710779317274,-0.627500057276885,-0.627500057276885,-3.1375002863844244,0.5601274893564276
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4942170102249534,0.4942170102249534,2.471085051124767,0.3780605333281495,0.3780605333281495,1.890302666640748,0.30521134557471424,0.30521134557471424,1.5260567278735713,0.2555987396579266,0.2555987396579266,1.2779936982896332,0.2197352816442355,0.2197352816442355,1.0986764082211775,-0.9999777899841809,-0.9999777899841809,-4.999888949920903,-0.9257808774972808,-0.9257808774972808,-4.628904387486403,-0.8113610190580997,-0.8113610190580997,-4.056805095290498,-0.7094592301352052,-0.7094592301352052,-3.5472961506760257,-0.6257204501394262,-0.6257204501394262,-3.1286022506971314,1.655297136199518
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999921792674978,0.4999921792674978,2.4999608963374893,0.3826771749799521,0.3826771749799521,1.91338587489976,0.3090118412149592,0.3090118412149592,1.545059206074796,0.258814683664422,0.258814683664422,1.29407341832211,0.22251716074108413,0.22251716074108413,1.1125858037054206,-0.9999999999592244,-0.9999999999592244,-4.999999999796121,-0.9238821243802496,-0.9238821243802496,-4.619410621901248,-0.8090201791882903,-0.8090201791882903,-4.045100895941451,-0.7071099739716902,-0.7071099739716902,-3.5355498698584507,-0.6234928277364059,-0.6234928277364059,-3.1174641386820285,0.1968252426387359
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168180601261276,0.5168180601261276,2.5840903006306384,0.3961752359556596,0.3961752359556596,1.9808761797782977,0.3201406755463939,0.3201406755463939,1.6007033777319697,0.2682393901506618,0.2682393901506618,1.341196950753309,0.2306736834270704,0.2306736834270704,1.153368417135352,-0.999809272540499,-0.999809272540499,-4.999046362702496,-0.9181749192912412,-0.9181749192912412,-4.590874596456207,-0.8020735180486157,-0.8020735180486157,-4.010367590243079,-0.7001678585767063,-0.7001678585767063,-3.5008392928835312,-0.6169237105372474,-0.6169237105372474,-3.084618552686237,-1.0726370891250991
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5195438964371889,0.5195438964371889,2.5977194821859446,0.3983688421851373,0.3983688421851373,1.9918442109256864,0.3219517099160332,0.3219517099160332,1.6097585495801658,0.2697742015156426,0.2697742015156426,1.3488710075782129,0.23200253332010706,0.23200253332010706,1.1600126666005353,-0.9997419508242052,-0.9997419508242052,-4.998709754121028,-0.9172253079674988,-0.9172253079674988,-4.586126539837494,-0.8009300002752665,-0.8009300002752665,-4.0046500013763335,-0.6990292080810502,-0.6990292080810502,-3.4951460404052512,-0.6158481389262154,-0.6158481389262154,-3.0792406946310766,-0.7603072768091376
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5208081201940287,0.5208081201940287,2.604040600970144,0.3993868909972984,0.3993868909972984,1.9969344549864918,0.3227924462702069,0.3227924462702069,1.613962231351035,0.2704868131124934,0.2704868131124934,1.352434065562467,0.2326195716405909,0.2326195716405909,1.1630978582029547,-0.9997072296120458,-0.9997072296120458,-4.9985361480602295,-0.916782477635514,-0.916782477635514,-4.5839123881775725,-0.8003978962619537,-0.8003978962619537,-4.001989481309768,-0.6984997571033932,-0.6984997571033932,-3.4924987855169665,-0.6153481979792238,-0.6153481979792238,-3.0767409898961184,-1.3763061465053692
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5361108324090631,0.5361108324090631,2.6805541620453157,0.41174432156988267,0.41174432156988267,2.0587216078494133,0.3330098949720557,0.3330098949720557,1.6650494748602784,0.27915264387433397,0.27915264387433397,1.3957632193716698,0.2401259769842497,0.2401259769842497,1.2006298849212484,-0.9991086848041912,-0.9991086848041912,-4.995543424020957,-0.911299409445083,-0.911299409445083,-4.556497047225415,-0.7938676623335428,-0.7938676623335428,-3.9693383116677134,-0.6920217486855811,-0.6920217486855811,-3.460108743427905,-0.609240351597802,-0.609240351597802,-3.0462017579890097,-0.5494654328826888
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5433802244198719,0.5433802244198719,2.7169011220993595,0.4176376554889218,0.4176376554889218,2.0881882774446088,0.33789086098915155,0.33789086098915155,1.6894543049457578,0.2832960401367148,0.2832960401367148,1.4164802006835742,0.2437168885484641,0.2437168885484641,1.2185844427423207,-0.9987069268587152,-0.9987069268587152,-4.993534634293575,-0.9086136630701284,-0.9086136630701284,-4.5430683153506415,-0.7907063928634558,-0.7907063928634558,-3.953531964317279,-0.6888984959270699,-0.6888984959270699,-3.444492479635349,-0.6063014697035158,-0.6063014697035158,-3.0315073485175787,-1.1172956480750245
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5434493189460577,0.5434493189460577,2.717246594730289,0.4176937442378979,0.4176937442378979,2.0884687211894897,0.3379373407541613,0.3379373407541613,1.6896867037708063,0.2833355078606788,0.2833355078606788,1.416677539303394,0.2437510995387272,0.2437510995387272,1.218755497693636,-0.9987027391307304,-0.9987027391307304,-4.993513695653652,-0.9085878801880012,-0.9085878801880012,-4.542939400940004,-0.7906761587900712,-0.7906761587900712,-3.9533807939503562,-0.6888686645902444,-0.6888686645902444,-3.4443433229512213,-0.6062734175718708,-0.6062734175718708,-3.031367087859353,-1.199777496011882
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5645537723737344,0.5645537723737344,2.822768861868672,0.43489295527634175,0.43489295527634175,2.1744647763817087,0.3522138847634589,0.3522138847634589,1.7610694238172948,0.2954688718406545,0.2954688718406545,1.4773443592032725,0.2542738481884633,0.2542738481884633,1.2713692409423167,-0.9970910428555354,-0.9970910428555354,-4.985455214277677,-0.9004821583190917,-0.9004821583190917,-4.502410791595459,-0.7812722981629354,-0.7812722981629354,-3.906361490814677,-0.6796249837576674,-0.6796249837576674,-3.398124918788337,-0.5975972980790021,-0.5975972980790021,-2.9879864903950097,-0.7783841357756036
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6015672465028181,0.6015672465028181,3.0078362325140917,0.4654086062415447,0.4654086062415447,2.327043031207724,0.3776684496170348,0.3776684496170348,1.888342248085174,0.3171575610822365,0.3171575610822365,1.5857878054111825,0.27311186938484605,0.27311186938484605,1.3655593469242302,-0.9925839094260124,-0.9925839094260124,-4.9629195471300624,-0.8850959435204202,-0.8850959435204202,-4.4254797176021015,-0.7639161533035779,-0.7639161533035779,-3.8195807665178902,-0.6627362084163922,-0.6627362084163922,-3.3136810420819613,-0.5818255666577137,-0.5818255666577137,-2.9091278332885686,0.8109138320721206
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6127646808951305,0.6127646808951305,3.0638234044756523,0.4747374642960265,0.4747374642960265,2.3736873214801326,0.3854842468482388,0.3854842468482388,1.9274212342411936,0.3238321884358748,0.3238321884358748,1.619160942179374,0.27891695514153597,0.27891695514153597,1.39458477570768,-0.9907722763653992,-0.9907722763653992,-4.953861381826995,-0.8801274566753267,-0.8801274566753267,-4.400637283376633,-0.7584323756749145,-0.7584323756749145,-3.792161878374572,-0.6574431281623467,-0.6574431281623467,-3.2872156408117337,-0.5769027992146699,-0.5769027992146699,-2.8845139960733497,2.340130922536283
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6130422247344388,0.6130422247344388,3.065211123672194,0.4749693071605489,0.4749693071605489,2.374846535802744,0.3856787009898859,0.3856787009898859,1.9283935049494287,0.3239983453533565,0.3239983453533565,1.6199917267667825,0.2790615141952383,0.2790615141952383,1.3953075709761915,-0.9907246076955372,-0.9907246076955372,-4.9536230384776845,-0.8800023620737778,-0.8800023620737778,-4.4000118103688886,-0.7582950017009524,-0.7582950017009524,-3.7914750085047615,-0.6573107834182147,-0.6573107834182147,-3.2865539170910734,-0.5767798327742936,-0.5767798327742936,-2.8838991638714684,1.618810674252855
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6139619653396514,0.6139619653396514,3.0698098266982567,0.4757378175568836,0.4757378175568836,2.3786890877844176,0.3863233508993289,0.3863233508993289,1.9316167544966445,0.32454921819498384,0.32454921819498384,1.6227460909749192,0.2795407989426121,0.2795407989426121,1.3977039947130607,-0.9905656729878612,-0.9905656729878612,-4.952828364939307,-0.8795871355051832,-0.8795871355051832,-4.397935677525916,-0.7578392550738174,-0.7578392550738174,-3.789196275369087,-0.6568718086611214,-0.6568718086611214,-3.284359043305607,-0.5763720062059988,-0.5763720062059988,-2.8818600310299938,1.273609563422662
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6268478274576492,0.6268478274576492,3.134239137288246,0.4865405809291796,0.4865405809291796,2.432702904645898,0.3953974640241345,0.3953974640241345,1.976987320120672,0.3323088111661692,0.3323088111661692,1.6615440558308459,0.2862948047833647,0.2862948047833647,1.4314740239168235,-0.9881804260417618,-0.9881804260417618,-4.9409021302088085,-0.8736579783353989,-0.8736579783353989,-4.368289891676993,-0.7513705015300919,-0.7513705015300919,-3.7568525076504593,-0.650655327779585,-0.650655327779585,-3.2532766388979253,-0.5706033597492083,-0.5706033597492083,-2.853016798746041,1.327929339349681
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6426610518923268,0.6426610518923268,3.2133052594616336,0.4998926969022766,0.4998926969022766,2.499463484511383,0.4066460915384864,0.4066460915384864,2.0332304576924316,0.3419425244797066,0.3419425244797066,1.7097126223985328,0.29468751992920245,0.29468751992920245,1.4734375996460125,-0.9848364259089942,-0.9848364259089942,-4.924182129544971,-0.8660873463939815,-0.8660873463939815,-4.330436731969908,-0.7432111452567953,-0.7432111452567953,-3.716055726283977,-0.6428508820056409,-0.6428508820056409,-3.2142544100282047,-0.563378553655195,-0.563378553655195,-2.8168927682759746,-1.9654189127757131
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6468510727089856,0.6468510727089856,3.2342553635449285,0.5034490916215256,0.5034490916215256,2.517245458107628,0.4096486093046871,0.4096486093046871,2.048243046523436,0.3445168028931486,0.3445168028931486,1.7225840144657432,0.29693162163663633,0.29693162163663633,1.4846581081831816,-0.9838706645077906,-0.9838706645077906,-4.919353322538953,-0.8640248909293415,-0.8640248909293415,-4.320124454646708,-0.7410066459616176,-0.7410066459616176,-3.705033229808088,-0.6407490581706253,-0.6407490581706253,-3.2037452908531265,-0.5614360630076556,-0.5614360630076556,-2.807180315038278,0.08326158881489687
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6477926724188362,0.6477926724188362,3.2389633620941813,0.5042494013915931,0.5042494013915931,2.5212470069579656,0.4103246573560889,0.4103246573560889,2.0516232867804445,0.3450965953469099,0.3450965953469099,1.7254829767345494,0.2974371350387076,0.2974371350387076,1.4871856751935375,-0.9836489339082424,-0.9836489339082424,-4.918244669541211,-0.8635580705408409,-0.8635580705408409,-4.317790352704204,-0.7405087240732163,-0.7405087240732163,-3.7025436203660815,-0.6402747180624297,-0.6402747180624297,-3.2013735903121487,-0.5609978677681149,-0.5609978677681149,-2.804989338840574,2.439387019244548
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6649236223983002,0.6649236223983002,3.3246181119915006,0.5188829179873896,0.5188829179873896,2.594414589936948,0.4227112650536321,0.4227112650536321,2.11355632526816,0.35573068620988035,0.35573068620988035,1.7786534310494018,0.3067145089865941,0.3067145089865941,1.5335725449329705,-0.9793060214094156,-0.9793060214094156,-4.896530107047078,-0.8548453178329352,-0.8548453178329352,-4.274226589164676,-0.7312837109211356,-0.7312837109211356,-3.656418554605678,-0.6315120467241098,-0.6315120467241098,-3.157560233620549,-0.5529150563822467,-0.5529150563822467,-2.7645752819112337,-0.07533730161670221
